0 2100
0.19893899204244 14883.6203690089
0.397877984084881 104056.746293843
0.596816976127321 664620.897543919
0.795755968169761 2746134.0398768
0.994694960212202 4871911.99368761
1.19363395225464 5374270.74338658
1.39257294429708 5332462.31923131
1.59151193633952 5200299.4001965
1.79045092838196 5057411.4604512
1.9893899204244 4916188.05911127
2.18832891246684 4778524.58642922
2.38726790450928 4644647.68638595
2.58620689655172 4514508.78983929
2.78514588859416 4388013.78064651
2.9840848806366 4265062.61066463
3.18302387267905 4145556.39651155
3.38196286472149 4029398.69818039
3.58090185676393 3916495.70523618
3.77984084880637 3806756.24087363
3.97877984084881 3700091.66025076
4.17771883289125 3596415.64058991
4.37665782493369 3495644.91133103
4.57559681697613 3397697.83134622
4.77453580901857 3302495.40992553
4.97347480106101 3209959.20271112
5.17241379310345 3120013.07514026
5.37135278514589 3032587.51279126
5.57029177718833 2947614.17982235
5.76923076923077 2865024.74039176
5.96816976127321 2784750.8586577
6.16710875331565 2706724.21533486
6.36604774535809 2630879.75230806
6.56498673740053 2557159.56901647
6.76392572944297 2485506.71525314
6.96286472148541 2415864.24081107
7.16180371352785 2348175.19548331
7.36074270557029 2282382.62906289
7.55968169761273 2218430.63131411
7.75862068965517 2156269.11065428
7.95755968169761 2095849.99808322
8.15649867374005 2037125.22662945
8.35543766578249 1980046.72932149
8.55437665782493 1924566.47717363
8.75331564986737 1870638.93899917
8.95225464190981 1818222.58645004
9.15119363395225 1767276.25131899
9.35013262599469 1717758.76539878
9.54907161803714 1669628.96048217
9.74801061007958 1622845.89543243
9.94694960212202 1577372.10872983
10.1458885941645 1533172.86002267
10.3448275862069 1490213.48145975
10.5437665782493 1448459.3051899
10.7427055702918 1407875.66336193
10.9416445623342 1368427.88812468
11.1405835543767 1330082.17583091
11.3395225464191 1292809.19674528
11.5384615384615 1256581.06454467
11.737400530504 1221369.89361523
11.9363395225464 1187147.7983431
12.1352785145889 1153886.89311441
12.3342175066313 1121559.2923153
12.5331564986737 1090137.11033191
12.7320954907162 1059592.46155039
12.9310344827586 1029897.81639156
13.1299734748011 1001030.02476583
13.3289124668435 972968.880661556
13.5278514588859 945694.232749616
13.7267904509284 919185.929700882
13.9257294429708 893423.820186228
14.1246684350133 868387.75287653
14.3236074270557 844057.576442662
14.5225464190981 820413.139555498
14.7214854111406 797434.290885914
14.920424403183 775100.879104784
15.1193633952255 753392.752882982
15.3183023872679 732289.760891383
15.5172413793103 711771.751800862
15.7161803713528 691819.303725357
15.9151193633952 672417.889130473
16.1140583554377 653554.993822985
16.3129973474801 635218.109824443
16.5119363395225 617394.729156398
16.710875331565 600072.343840401
16.9098143236074 583238.445898003
17.1087533156499 566880.527350754
17.3076923076923 550986.080220207
17.5066312997347 535542.59652791
17.7055702917772 520537.568295415
17.9045092838196 505958.487544274
18.1034482758621 491792.846296036
18.3023872679045 478028.136572253
18.501326259947 464651.850394475
18.7002652519894 451651.479784253
18.8992042440318 439014.516763139
19.0981432360743 426728.453352682
19.2970822281167 414780.78432059
19.4960212201592 403160.336716854
19.6949602122016 391859.408407827
19.893899204244 380870.855302689
20.0928381962865 370187.533310624
20.2917771883289 359802.298340814
20.4907161803714 349708.006302442
20.6896551724138 339897.51310469
20.8885941644562 330363.674656742
21.0875331564987 321099.346867779
21.2864721485411 312097.385646984
21.4854111405836 303350.64690354
21.684350132626 294851.986546629
21.8832891246684 286594.260485435
22.0822281167109 278570.324629138
22.2811671087533 270773.034886923
22.4801061007958 263195.247167971
22.6790450928382 255829.817381466
22.8779840848806 248669.601436589
23.0769230769231 241707.455242524
23.2758620689655 234936.444138036
23.474801061008 228351.466711314
23.6737400530504 221948.369921118
23.8726790450928 215723.008697521
24.0716180371353 209671.237970593
24.2705570291777 203788.912670407
24.4694960212202 198071.887727033
24.6684350132626 192516.018070542
24.867374005305 187117.158631008
25.0663129973475 181871.1643385
25.2652519893899 176773.890123091
25.4641909814324 171821.190914852
