0 5819000 2100 900
0.19893899204244 5818903.75707249 2136.05960023419 960.18332727662
0.397877984084881 5818805.82294009 2172.75178414327 1021.42527577103
0.596816976127321 5818706.23735999 2210.06166318999 1083.70097682033
0.795755968169761 5818604.9503705 2248.00799997235 1147.04162953065
0.994694960212202 5818501.91869413 2286.6069226045 1211.47438326421
1.19363395225464 5818397.11450115 2325.8686351861 1277.01686366285
1.39257294429708 5818290.51069384 2365.80306109525 1343.68624506743
1.59151193633952 5818182.08007184 2406.4201685578 1411.49975959918
1.79045092838196 5818071.79256399 2447.73118033234 1480.47625567747
1.9893899204244 5817959.61491236 2489.74871175888 1550.63637587723
2.18832891246684 5817845.51369302 2532.48545072937 1622.00085624686
2.38726790450928 5817729.45548203 2575.95408513574 1694.59043283474
2.58620689655172 5817611.40685544 2620.16730286991 1768.42584168926
2.78514588859416 5817491.33438932 2665.13779182383 1843.52781885882
2.9840848806366 5817369.20465972 2710.87823988941 1919.91710039179
3.18302387267905 5817244.98417431 2757.40135309924 1997.61447258829
3.38196286472149 5817118.63703532 2804.72047551393 2076.64248916081
3.58090185676393 5816990.12435935 2852.84974311354 2157.02589753147
3.77984084880637 5816859.40707687 2901.80334124821 2238.78958188333
3.97877984084881 5816726.44611833 2951.59545526811 2321.95842639948
4.17771883289125 5816591.20241421 3002.24027052337 2406.55731526296
4.37665782493369 5816453.63689498 3053.75197236416 2492.61113265686
4.57559681697613 5816313.71049109 3106.14474614062 2580.14476276424
4.77453580901857 5816171.38413303 3159.4327772029 2669.18308976816
4.97347480106101 5816026.61875125 3213.63025090116 2759.7509978517
5.17241379310345 5815879.37527622 3268.75135258555 2851.87337119792
5.37135278514589 5815729.6146384 3324.81026760621 2945.5750939899
5.57029177718833 5815577.29776828 3381.82118131331 3040.88105041069
5.76923076923077 5815422.3855963 3439.79827905699 3137.81612464336
5.96816976127321 5815264.83905294 3498.7557461874 3236.405200871
6.16710875331565 5815104.61906867 3558.70776805469 3336.67316327665
6.36604774535809 5814941.68646168 3619.66857621642 3438.64496209883
6.56498673740053 5814775.9952493 3681.65520147704 3542.34954921805
6.76392572944297 5814607.48886985 3744.68902895594 3647.82210119246
6.96286472148541 5814436.10984722 3808.79182015264 3755.09833263155
7.16180371352785 5814261.80070529 3873.98533656666 3864.2139581448
7.36074270557029 5814084.50396796 3940.2913396975 3975.20469234167
7.55968169761273 5813904.16215912 4007.73159104468 4088.10624983165
7.75862068965517 5813720.71780267 4076.32785210772 4202.95434522422
7.95755968169761 5813534.11342249 4146.10188438611 4319.78469312883
8.15649867374005 5813344.29154246 4217.07544937939 4438.63300815498
8.35543766578249 5813151.1946865 4289.27030858705 4559.53500491214
8.55437665782493 5812954.76537848 4362.70822350862 4682.52639800978
8.75331564986737 5812754.9461423 4437.4109556436 4807.64290205738
8.95225464190981 5812551.67950184 4513.40026649151 4934.92023166442
9.15119363395225 5812344.90798101 4590.69791755185 5064.39410144037
9.35013262599469 5812134.57410368 4669.32567032416 5196.10022599471
9.54907161803714 5811920.62039375 4749.30528630792 5330.07431993691
9.74801061007958 5811702.98937512 4830.65852700267 5466.35209787645
9.94694960212202 5811481.62357167 4913.40715390791 5604.96927442281
10.1458885941645 5811256.46550729 4997.57292852315 5745.96156418546
10.3448275862069 5811027.45770588 5083.17761234791 5889.36468177387
10.5437665782493 5810794.54269132 5170.2429668817 6035.21434179753
10.7427055702918 5810557.66298751 5258.79075362403 6183.5462588659
10.9416445623342 5810316.76111834 5348.84273407441 6334.39614758847
11.1405835543767 5810071.77960769 5440.42066973236 6487.79972257472
11.3395225464191 5809822.66097947 5533.5463220974 6643.7926984341
11.5384615384615 5809569.34775755 5628.24145266902 6802.41078977612
11.737400530504 5809311.78246584 5724.52782294675 6963.68971121023
11.9363395225464 5809049.90762822 5822.4271944301 7127.66517734591
12.1352785145889 5808783.66576859 5921.96132861859 7294.37290279264
12.3342175066313 5808512.99941083 6023.15198701171 7463.8486021599
12.5331564986737 5808237.85107883 6126.02093110899 7636.12799005716
12.7320954907162 5807958.16325978 6230.58993459786 7811.24680561696
12.9310344827586 5807673.86489484 6336.88526839899 7989.24983675915
13.1299734748011 5807384.85121128 6444.94439632835 8170.20439239017
13.3289124668435 5807091.01227945 6554.80649428746 8354.18122626737
13.5278514588859 5806792.23816967 6666.51073817785 8541.25109214812
13.7267904509284 5806488.41895231 6780.09630390103 8731.48474378975
13.9257294429708 5806179.44469769 6895.60236735854 8924.95293494962
14.1246684350133 5805865.20547616 7013.0681044519 9121.72641938508
14.3236074270557 5805545.59135806 7132.53269108262 9321.87595085349
14.5225464190981 5805220.49241373 7254.03530315224 9525.47228311221
14.7214854111406 5804889.79871352 7377.61511656227 9732.58616991857
14.920424403183 5804553.40032776 7503.31130721424 9943.28836502994
15.1193633952255 5804211.18732679 7631.16305100967 10157.6496222037
15.3183023872679 5803863.04978095 7761.20952385009 10375.7406951971
15.5172413793103 5803508.87776059 7893.48990163701 10597.6323377676
15.7161803713528 5803148.56133606 8028.04336027197 10823.3953036725
15.9151193633952 5802781.99057767 8164.90907565648 11053.1003466692
16.1140583554377 5802409.05555579 8304.12622369208 11286.818220515
16.3129973474801 5802029.64634075 8445.73398028027 11524.6196789673
16.5119363395225 5801643.65300289 8589.77152132258 11766.5754757834
16.710875331565 5801250.96561256 8736.27802272054 12012.7563647207
16.9098143236074 5800851.47424009 8885.29266037568 12263.2330995366
17.1087533156499 5800445.06895582 9036.85461018951 12518.0764339883
17.3076923076923 5800031.6398301 9191.00304806355 12777.3571218332
17.5066312997347 5799611.07693327 9347.77714989934 13041.1459168288
17.7055702917772 5799183.27033567 9507.2160915984 13309.5135727323
17.9045092838196 5798748.11010764 9669.35904906223 13582.5308433011
18.1034482758621 5798305.48631951 9834.24519819238 13860.2684822925
18.3023872679045 5797855.28904164 10001.9137148904 14142.7972434639
18.501326259947 5797397.40834437 10172.4037750577 14430.1878805727
18.7002652519894 5796931.73429803 10345.7545545959 14722.5111473762
18.8992042440318 5796458.15697296 10522.0052294065 15019.8377976318
19.0981432360743 5795976.56643951 10701.1949753911 15322.2385850968
19.2970822281167 5795486.85276802 10883.3629684511 15629.7842635285
19.4960212201592 5794988.90602883 11068.5483844881 15942.5455866844
19.6949602122016 5794482.61629227 11256.7903994035 16260.5933083218
19.893899204244 5793967.8736287 11448.128189099 16583.9981821979
20.0928381962865 5793444.56810845 11642.600929476 16912.8309620703
20.2917771883289 5792912.58980187 11840.2477964361 17247.1624016961
20.4907161803714 5792371.82877928 12041.1079658808 17587.0632548329
20.6896551724138 5791822.17511105 12245.2206137116 17932.6042752379
20.8885941644562 5791263.5188675 12452.62491583 18283.8562166685
21.0875331564987 5790695.75011898 12663.3600481376 18640.889832882
21.2864721485411 5790118.75893583 12877.4651865359 19003.7758776358
21.4854111405836 5789532.43538839 13094.9795069264 19372.5851046873
21.684350132626 5788936.669547 13315.9421852106 19747.3882677937
21.8832891246684 5788331.351482 13540.39239729 20128.2561207126
22.0822281167109 5787716.36980427 13768.3698620412 20515.2603336907
22.2811671087533 5787091.55698473 13999.9351844853 20908.5078307858
22.4801061007958 5786456.67290986 14235.175973746 21308.1511163916
22.6790450928382 5785811.4726496 14474.1816308838 21714.34571952
22.8779840848806 5785155.71127386 14717.0415569596 22127.2471691833
23.0769230769231 5784489.14385257 14963.8451530339 22547.0109943933
23.2758620689655 5783811.52545567 15214.6818201676 22973.7927241622
23.474801061008 5783122.61115308 15469.6409594213 23407.7478875021
23.6737400530504 5782422.15601472 15728.8119718558 23849.0320134249
23.8726790450928 5781709.91511053 15992.2842585317 24297.8006309427
